timestamp,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_qx,gt_qy,gt_qz,gt_qw,gps_lat,gps_lon,gps_alt,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_satellites,vio_x,vio_y,vio_z,vio_qx,vio_qy,vio_qz,vio_qw,depth_altitude
1781840814.3028688,-0.6092705446778257,0.2649926057353978,0.9140270786028769,0.12910232171567393,-0.0024340398247640893,1.0277617488834156,0.0007515516887224886,0.009659236069453193,0.017362549473827583,0.9998023185632161,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.014358934946358204,-0.13756851851940155,-0.2838287353515625,0.015587068162858486,-0.003668316639959812,0.001904405769892037,0.9998700022697449,4.861360549926758
1781840814.3089592,-0.6087512894176957,0.26498281664674767,0.9181413571966408,0.12981381503249234,-0.0024472721625312666,1.0285696484409745,0.0006956735921319028,0.009576792894469284,0.017366676201094337,0.9998030804282592,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.014358934946358204,-0.13756851851940155,-0.2838287353515625,0.015587068162858486,-0.003668316639959812,0.001904405769892037,0.9998700022697449,4.861360549926758
1781840814.3133407,-0.6082292129495699,0.2649730472566578,0.9222586639836449,0.13051911703146346,-0.0024423475224605307,1.029326696751015,0.000640222482236623,0.009494462372340466,0.01737078002087268,0.9998038314093919,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.014358934946358204,-0.13756851851940155,-0.2838287353515625,0.015587068162858486,-0.003668316639959812,0.001904405769892037,0.9998700022697449,4.861360549926758
1781840814.3164606,-0.6077043914954949,0.26496329310144634,0.9263788427068146,0.13120536351873824,-0.0024385388028708155,1.0300446807924302,0.0005851533296613346,0.009412340252588788,0.0173748677592177,0.9998045706121271,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.861360549926758
1781840814.319986,-0.6071768973947811,0.264953543167102,0.9305017604658744,0.13187352517846085,-0.0024374835860818678,1.0307294397649547,0.00053040628155192,0.009330515381537485,0.017378900978773214,0.9998052980219005,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.861360549926758
1781840814.3235393,-0.6066468340087026,0.26494378046744615,0.9346278200646045,0.13251584651963189,-0.00244067491396438,1.031514899682534,0.00047591358598027625,0.009249163139360377,0.017382912345858047,0.99980601160718,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.938386917114258
1781840814.3269885,-0.6061141849883344,0.26493391664963273,0.9387571717820111,0.13316225509205082,-0.0024659544533567335,1.0323379293516455,0.0004214506100949915,0.00916819950358674,0.01738688294900412,0.9998067127192952,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.938386917114258
1781840814.355797,-0.6055792046603413,0.26492399404289585,0.9428899056466438,0.13374508199825996,-0.002480651684219626,1.0331834661581607,0.00036707855554825845,0.009088104325395108,0.01739080761704908,0.9998073971638396,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.938386917114258
1781840814.3607242,-0.6050419081483068,0.2649140636568987,0.9470260273215854,0.1343241280086227,-0.0024825964992925,1.0340304187353988,0.0003128680894024552,0.009008850188690782,0.01739468195963568,0.9998080654662471,37.412171638002576,-121.99889099479779,39.03184127807617,0.05511227995157242,0.09634821861982346,-0.6418613195419312,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.938386917114258
1781840814.3642104,-0.604502308625663,0.2649041802864561,0.9511655404051622,0.1348998806609547,-0.0024708426106384573,1.0348782708942128,0.0002588989214415902,0.008930406062806021,0.017398537969384616,0.9998087175532276,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.938386917114258
1781840814.3679743,-0.6039604185190018,0.2648943950254923,0.9553083546490031,0.1354725266652923,-0.002446315240961505,1.0357035609602216,0.0002052421411857735,0.008852736561324867,0.01740237749892258,0.9998093539212485,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.017029181122779846,-0.15879598259925842,-0.33073365688323975,0.01840079575777054,-0.003891965840011835,0.0019528645789250731,0.9998211860656738,4.938386917114258
1781840814.3730404,-0.6034162569469003,0.2648847452708795,0.9594543933999162,0.13604039302539395,-0.0024124386531904074,1.036509687728282,0.00015193953567840026,0.008775821913378692,0.017406168822163358,0.9998099755208769,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.3759787,-0.6028698472750542,0.26487524644585936,0.9636035013055217,0.13660241796151218,-0.0023747062550399933,1.03727697640138,9.898824285179302e-05,0.008699650040706833,0.017409927014379982,0.9998105824264168,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.3800914,-0.6023212667043807,0.2648659465536113,0.9677555326973508,0.1371451426683823,-0.0023249730620178433,1.0380078479572674,4.6456918294005124e-05,0.008624322218391238,0.01741368510431888,0.9998111734118177,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.3839993,-0.6017705428257698,0.2648568259160153,0.9719108960758951,0.13768096965272036,-0.0022801593990012803,1.0388408446360686,-5.731497656613229e-06,0.008549857502639391,0.017417417161449567,0.999811749022414,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.4163465,-0.6012177944739207,0.26484796121774157,0.9760699190269826,0.13818708796228818,-0.002216174568428486,1.0397557377718747,-5.7447752709795264e-05,0.008476461284036823,0.01742108366538561,0.9998123084598327,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.4187434,-0.6006630129722085,0.26483932537330857,0.9802326411418303,0.138695375428044,-0.0021589611082506455,1.0406805287119236,-0.0001087840239165587,0.008404064761418556,0.017424713477375623,0.9998128520987082,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.4224353,-0.6001062661846075,0.2648309934366941,0.9843990705441865,0.13918669690024532,-0.002082984153620182,1.0416073505890577,-0.00015961533096130293,0.008332756220637193,0.017428285653732133,0.9998133798644052,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.4268236,-0.5995475466811426,0.26482298207442284,0.9885691607844223,0.13967987586621655,-0.0020028405678107486,1.0425225600589338,-0.0002099417050049443,0.008262466313014718,0.01743179838597389,0.999813892672,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.4308226,-0.5989868496126587,0.2648153156003622,0.992742872209917,0.1401742671209849,-0.0019166185151603399,1.0434278563736799,-0.00025974566201230427,0.008193131957543787,0.017435283496363935,0.9998143907797681,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.4349768,-0.5984241737408061,0.26480802050600505,0.9969200806381253,0.14066896796313677,-0.0018237735892878693,1.0443021070520864,-0.0003090057488100435,0.00812469535778423,0.017438727635379004,0.9998148751740241,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.4427304,-0.5978595756371634,0.2648011615216213,1.0011006969315395,0.1411495259106832,-0.001714746095934916,1.045154073353538,-0.0003576175680724976,0.008057221038558156,0.017442108887136064,0.9998153460196438,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.020101020112633705,-0.18510709702968597,-0.3772192895412445,0.020171917974948883,-0.003951492253690958,0.0026571410708129406,0.9997851848602295,4.938386917114258
1781840814.443339,-0.597293059142908,0.26479473120487207,1.005284538565209,0.14162912356385782,-0.0016075791873099154,1.045960408417368,-0.00040562965748327357,0.00799066276036014,0.01744542760664111,0.999815803950334,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.006973475683480501,-0.24718531966209412,-0.4446941316127777,0.01589822582900524,-0.0002667650696821511,0.00021397827367763966,0.9998735785484314,4.938386917114258
1781840814.4738576,-0.5967246343146396,0.26478871146527533,1.0094714503011109,0.14210620706708865,-0.0015049348991852396,1.0467279339754776,-0.0004531125171975002,0.007924989394355347,0.01744867695302658,0.9998162495702573,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.006973475683480501,-0.24718531966209412,-0.4446941316127777,0.01589822582900524,-0.0002667650696821511,0.00021397827367763966,0.9998735785484314,4.938386917114258
1781840814.4779203,-0.5961541401506953,0.2647830700184785,1.0136617952840732,0.14262354098606989,-0.001410361699205609,1.0475862457405838,-0.0005001730360983343,0.007859827006580422,0.017451864179435367,0.99981668588948,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.006973475683480501,-0.24718531966209412,-0.4446941316127777,0.01589822582900524,-0.0002667650696821511,0.00021397827367763966,0.9998735785484314,4.938386917114258
1781840814.481538,-0.5955814641979092,0.2647777834157275,1.017855837570128,0.14316898819652368,-0.0013216506877522516,1.0485105715137277,-0.0005468971124376457,0.0077949008046028865,0.017455003733011884,0.9998171149113598,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.006973475683480501,-0.24718531966209412,-0.4446941316127777,0.01589822582900524,-0.0002667650696821511,0.00021397827367763966,0.9998735785484314,4.938386917114258
1781840814.487648,-0.5950065542612705,0.2647730055739666,1.022053609288883,0.14372748415969472,-0.0011944604402236436,1.0494429296887264,-0.0005929937746929433,0.007730049306203571,0.017458105916680657,0.9998175379707583,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.006973475683480501,-0.24718531966209412,-0.4446941316127777,0.01589822582900524,-0.0002667650696821511,0.00021397827367763966,0.9998735785484314,4.938386917114258
1781840814.4893541,-0.5944294344883798,0.26476879616699167,1.026255155931656,0.1442799432226638,-0.001052351743732749,1.0503866606932366,-0.0006383680131303447,0.0076652758946055945,0.01746116734734242,0.9998179552631606,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.006973475683480501,-0.24718531966209412,-0.4446941316127777,0.01589822582900524,-0.0002667650696821511,0.00021397827367763966,0.9998735785484314,4.938386917114258
1781840814.4934018,-0.5938501239658267,0.2647652173000237,1.0304605103381224,0.14482763063827786,-0.0008947167419864899,1.0513386016166026,-0.0006829199942395228,0.007600572754847503,0.017464160868063867,0.9998183675044453,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.4970486,-0.5932685845446461,0.26476226418164356,1.034669639355942,0.14538485529513867,-0.0007382795950416909,1.052282254454917,-0.0007266911162853541,0.007535812067306866,0.0174671054363453,0.9998187754209176,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.5014803,-0.5926847433295106,0.2647599915548143,1.0388824069835307,0.14596030378388747,-0.0005681567073201332,1.0531919068971773,-0.0007695985965252134,0.007470787317772543,0.017469983201869183,0.9998191810231384,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.5350904,-0.5920985953218726,0.2647584885231283,1.0430987139345378,0.14653700190950247,-0.00037575792150024157,1.0540767377517635,-0.0008114839041457495,0.007405434968069211,0.017472785468901877,0.9998195851226184,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.5395613,-0.5915100473186028,0.26475782261954384,1.0473183826511847,0.14713700081744885,-0.0001664758961100743,1.0549171791617296,-0.0008522361546121558,0.007339503844681684,0.017475507700697866,0.999819989801891,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.5445192,-0.5909191210822212,0.2647580371978723,1.0515412348573663,0.14773155909539315,5.3644582109768635e-05,1.0557130515453927,-0.0008917896731444048,0.007272985918470628,0.017478172026802005,0.999820394815794,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.5480757,-0.590325759702849,0.26475910566490507,1.0557676284847808,0.14834034484306757,0.00026711675819857117,1.056598406853626,-0.0009302307513368242,0.007205725131921762,0.017480785034052333,0.9998208011192135,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.5508704,-0.5897299280637031,0.26476100957025833,1.059997823826374,0.1489579097864735,0.0004759763383155313,1.0575488353983253,-0.0009676274377428941,0.007137607462605766,0.017483323368656663,0.9998212098474599,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
1781840814.5590343,-0.5891316906439072,0.2647638140360129,1.0642318249271991,0.14955935494895267,0.0007011164386422353,1.0585002752062644,-0.0010038657179722266,0.0070687178629416664,0.017485779742266432,0.9998216205844918,37.4121760085496,-121.99888247497358,38.35100173950195,0.03481239080429077,0.20362553000450134,-1.0353398323059082,3,10,0.010103454813361168,-0.27425384521484375,-0.493875116109848,0.017726503312587738,-0.0004937953781336546,0.0003838015254586935,0.9998427033424377,4.938386917114258
